万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
000001.SZ,000001,20220104,91621000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,151500,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,151500,15100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91630000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,161400,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,161400,19400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91639000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,164300,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,164300,132900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91648000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,167400,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,167400,130900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91657000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,176200,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,176200,133100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91706000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,185800,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,185800,127900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91715000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,191200,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,191200,124600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91724000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,192600,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,192600,137000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91733000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,194300,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,194300,137300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91742000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,203900,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,203900,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91751000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,210500,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,210500,172300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91800000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,212000,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,212000,147900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91809000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,219900,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,219900,142100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91818000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,222600,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,222600,142400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91827000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,227500,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,227500,97300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91836000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,229300,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,229300,97900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91845000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,229400,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,229400,119900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91854000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,229500,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,229500,124700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91903000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,229400,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,229400,131300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91912000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,229400,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,229400,136700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91921000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,246700,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,246700,150400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91930000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,252300,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,252300,109900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91939000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,255200,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,255200,111300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91948000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,264700,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,264700,112000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,91957000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,275800,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,275800,106700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92000000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,290500,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,290500,92900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92009000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,319700,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,319700,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92018000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,326600,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,326600,83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92027000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,334200,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,334200,80300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92036000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,341100,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,341100,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92045000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,345000,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,345000,77800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92054000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,346900,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,346900,79300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92103000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,353000,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,353000,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92112000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,354800,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,354800,76700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92121000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,356900,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,356900,77900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92130000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,372800,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,372800,91200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92139000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,384700,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,384700,121400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92148000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,393100,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,393100,166200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92157000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,404200,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,404200,181900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92206000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,419300,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,419300,173200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92215000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,422000,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,422000,181200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92224000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,520300,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,520300,87200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92233000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,567400,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,567400,47400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92242000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,575800,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,575800,64800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92251000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,576900,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,576900,125100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92300000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,579100,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,579100,123500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92309000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,587609,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,587609,120991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92318000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,589909,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,589909,143491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92327000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,605009,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,605009,129191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92336000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,617309,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,617309,119691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92345000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,618509,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,618509,124291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92354000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,682909,0,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,682909,71591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92403000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,765200,55009,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,765200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92412000,0,0,0,0,0,,,0,0,0,0,0,164800,165000,0,0,0,0,0,0,0,0,0,788700,72109,0,0,0,0,0,0,0,0,165000,0,0,0,0,0,0,0,0,0,788700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92421000,0,0,0,0,0,,,0,0,0,0,0,164800,164900,0,0,0,0,0,0,0,0,0,797509,0,0,0,0,0,0,0,0,0,164900,0,0,0,0,0,0,0,0,0,797509,112791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92430000,0,0,0,0,0,,,0,0,0,0,0,164800,164900,0,0,0,0,0,0,0,0,0,812009,0,0,0,0,0,0,0,0,0,164900,0,0,0,0,0,0,0,0,0,812009,113491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92439000,0,0,0,0,0,,,0,0,0,0,0,164800,164900,0,0,0,0,0,0,0,0,0,832809,0,0,0,0,0,0,0,0,0,164900,0,0,0,0,0,0,0,0,0,832809,110591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92448000,0,0,0,0,0,,,0,0,0,0,0,164800,164900,0,0,0,0,0,0,0,0,0,866809,0,0,0,0,0,0,0,0,0,164900,0,0,0,0,0,0,0,0,0,866809,81791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92457000,0,0,0,0,0,,,0,0,0,0,0,164800,164800,0,0,0,0,0,0,0,0,0,967509,0,0,0,0,0,0,0,0,0,164800,0,0,0,0,0,0,0,0,0,967509,176191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000001.SZ,000001,20220104,92500000,164800,1057909,17434340,896,0,,,1057909,17434340,164800,164800,164800,164800,164900,165000,165100,165200,165300,165400,165500,165600,165700,165800,90600,175400,45700,58400,20700,42100,56100,16300,41300,92500,164800,164700,164600,164500,164400,164300,164200,164100,164000,163900,90591,5900,221400,22900,13900,34800,25700,43100,125200,28300,172500,160500,9294900,3065091,0,0,0,0,0,
000001.SZ,000001,20220104,92600000,164800,0,0,896,0,,,1057909,17434340,164800,164800,164800,164800,164900,165000,165100,165200,165300,165400,165500,165600,165700,165800,90600,175400,45700,58400,20700,42100,56100,16300,41300,92500,164800,164700,164600,164500,164400,164300,164200,164100,164000,163900,90591,5900,221400,22900,13900,34800,25700,43100,125200,28300,172500,160500,9294900,3065091,0,0,0,0,0,
000001.SZ,000001,20220104,92700000,164800,0,0,896,0,,,1057909,17434340,164800,164800,164800,164800,164900,165000,165100,165200,165300,165400,165500,165600,165700,165800,90600,175400,45700,58400,20700,42100,56100,16300,41300,92500,164800,164700,164600,164500,164400,164300,164200,164100,164000,163900,90591,5900,221400,22900,13900,34800,25700,43100,125200,28300,172500,160500,9294900,3065091,0,0,0,0,0,
000001.SZ,000001,20220104,92800000,164800,0,0,896,0,,,1057909,17434340,164800,164800,164800,164800,164900,165000,165100,165200,165300,165400,165500,165600,165700,165800,90600,175400,45700,58400,20700,42100,56100,16300,41300,92500,164800,164700,164600,164500,164400,164300,164200,164100,164000,163900,90591,5900,221400,22900,13900,34800,25700,43100,125200,28300,172500,160500,9294900,3065091,0,0,0,0,0,
000001.SZ,000001,20220104,92900000,164800,0,0,896,0,,,1057909,17434340,164800,164800,164800,164800,164900,165000,165100,165200,165300,165400,165500,165600,165700,165800,90600,175400,45700,58400,20700,42100,56100,16300,41300,92500,164800,164700,164600,164500,164400,164300,164200,164100,164000,163900,90591,5900,221400,22900,13900,34800,25700,43100,125200,28300,172500,160500,9294900,3065091,0,0,0,0,0,
000001.SZ,000001,20220104,93000000,164900,331500,5466357,1016,0,,,1389409,22900697,165000,164800,164800,164800,165000,165100,165200,165300,165400,165500,165600,165700,165800,165900,141900,45700,60200,23700,41100,57100,16300,41300,92500,69300,164900,164800,164700,164600,164500,164400,164300,164200,164100,164000,25100,70791,18600,223400,24300,16200,34800,25700,43300,130300,172600,160500,9248400,3140191,0,0,0,0,0,
000001.SZ,000001,20220104,93003000,164900,925900,15253877,1445,0,,,2315309,38154574,165000,164600,164800,164800,164900,165000,165100,165200,165300,165400,165500,165600,165700,165800,97500,154800,66100,66700,58000,61100,102400,26700,54700,111300,164800,164700,164600,164500,164400,164300,164200,164100,164000,163900,8000,30991,1600,42400,443500,40200,42000,227700,181300,29300,172200,160900,10892200,3805291,0,0,0,0,0,
000001.SZ,000001,20220104,93006000,164800,154900,2552847,1609,0,,,2470209,40707421,165000,164600,164800,164800,164800,164900,165000,165100,165200,165300,165400,165500,165600,165700,2100,130000,148700,73500,80900,82600,64400,111300,31700,56200,164700,164600,164500,164400,164300,164200,164100,164000,163900,163800,7891,5800,49000,450100,48000,43200,240700,226000,30800,56600,172100,161000,11431020,3943391,0,0,0,0,0,
000001.SZ,000001,20220104,93009000,164800,93900,1547748,1708,0,,,2564109,42255169,165000,164600,164800,164800,164800,164900,165000,165100,165200,165300,165400,165500,165600,165700,2700,76200,149800,73500,80900,82600,65400,113300,32200,56200,164600,164500,164400,164300,164200,164100,164000,163900,163800,163700,4191,48100,450400,48200,38500,242600,234600,31000,57600,23700,172100,160900,11495020,3978691,0,0,0,0,0,
000001.SZ,000001,20220104,93012000,164700,70591,1162851,1754,0,,,2634700,43418020,165000,164500,164800,164800,164700,164800,164900,165000,165100,165200,165300,165400,165500,165600,600,95709,34700,149900,73500,80900,82400,65400,117400,31400,164600,164500,164400,164300,164200,164100,164000,163900,163800,163700,300,45200,450400,48200,38500,244600,235300,31000,58400,23700,172100,161000,11591829,3988400,0,0,0,0,0,
000001.SZ,000001,20220104,93015000,164700,26400,434670,1790,0,,,2661100,43852690,165000,164500,164800,164800,164700,164800,164900,165000,165100,165200,165300,165400,165500,165600,5200,138209,36600,149900,73200,80900,82400,65400,117400,31400,164600,164500,164400,164300,164200,164100,164000,163900,163800,163700,6900,37800,450400,48200,38600,244600,235900,31000,60500,23700,172100,161000,11679129,3992100,0,0,0,0,0,
000001.SZ,000001,20220104,93018000,164600,22800,375278,1815,0,,,2683900,44227968,165000,164500,164800,164800,164600,164700,164800,164900,165000,165100,165200,165300,165400,165500,4900,46700,102800,101965,149900,73200,79900,82400,65400,119400,164500,164400,164300,164200,164100,164000,163900,163800,163700,163600,47400,450400,48200,38600,244900,235900,31000,60500,23700,21300,172000,161000,11813585,4015500,0,0,0,0,0,
000001.SZ,000001,20220104,93021000,164600,20000,329106,1847,0,,,2703900,44557074,165000,164500,164800,164800,164600,164700,164800,164900,165000,165100,165200,165300,165400,165500,11300,52700,53600,102665,144400,73200,79900,82500,65400,119400,164500,164400,164300,164200,164100,164000,163900,163800,163700,163600,40100,450400,48200,38600,249900,235900,31000,60500,23700,21300,172000,161000,11771285,4014800,0,0,0,0,0,
000001.SZ,000001,20220104,93024000,164500,29700,488631,1891,0,,,2733600,45045705,165000,164500,164800,164800,164600,164700,164800,164900,165000,165100,165200,165300,165400,165500,29000,15300,59300,100165,149400,73200,79900,82400,65400,119400,164500,164400,164300,164200,164100,164000,163900,163800,163700,163600,20100,450900,48200,43300,244900,261300,31000,60500,23700,21300,172100,161000,11784985,4021700,0,0,0,0,0,
000001.SZ,000001,20220104,93027000,164500,28900,475406,1924,0,,,2762500,45521111,165000,164500,164800,164800,164600,164700,164800,164900,165000,165100,165200,165300,165400,165500,61400,15300,60300,100165,145500,73200,79900,82400,65400,119300,164500,164400,164300,164200,164100,164000,163900,163800,163700,163600,1500,453900,48200,43300,244900,260800,31000,60500,23700,21300,172000,161000,11817885,4006600,0,0,0,0,0,
