万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
600000.SH,600000,20200102,91651000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,161429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,161429,4671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91657000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,161429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,161429,4971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91700000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,161429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,161429,6671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91718000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,161429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,161429,21671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91721000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,161429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,161429,21771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91724000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,161429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,161429,22571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91730000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,161429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,161429,22971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91739000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,161429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,161429,29171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91742000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,161429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,161429,27371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91745000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,162429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,162429,26371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91748000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,162429,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,162429,46471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91751000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,162629,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,162629,50371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91754000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,162629,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,162629,50471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91803000,0,0,0,0,0,,,0,0,0,0,0,123700,124500,0,0,0,0,0,0,0,0,0,163400,73130,0,0,0,0,0,0,0,0,124500,0,0,0,0,0,0,0,0,0,163400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.SH,600000,20200102,91806000,0,0,0,0,0,,,0,0,0,0,0,123700,124400,0,0,0,0,0,0,0,0,0,162629,0,0,0,0,0,0,0,0,0,124400,0,0,0,0,0,0,0,0,0,162629,4971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
